event,component,usrid
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\gradereport_overview\event\grade_report_viewed,gradereport_overview,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\core\event\user_graded,core,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\mod_assign\event\course_module_instance_list_viewed,mod_assign,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\core\event\course_viewed,core,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
\gradereport_user\event\grade_report_viewed,gradereport_user,854
